gate,svd_dim,model,sensor,sensor_family,n_cal,alpha,order_statistic_rank,threshold,null_median,null_max,rule
gate2_id_256,10,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0572328289359732,0.041652593394668744,0.0713554588583764,fire if value > threshold
gate2_id_256,10,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.078125,0.02734375,0.08984375,fire if value > threshold
gate2_id_256,10,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0033031891922233,0.0004111043140826,0.0043408683301804,fire if value > threshold
gate2_id_256,10,qsvc_zz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.046875,0.01171875,0.06640625,fire if value > threshold
gate2_id_256,10,qsvc_zz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0011014601470781,6.867555470620136e-05,0.0022163281438306,fire if value > threshold
gate2_id_256,10,qsvc_zz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.171875,0.078125,0.203125,fire if value > threshold
gate2_id_256,10,qsvc_zz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0064570372296154,0.00173921073186555,0.00903829161566,fire if value > threshold
gate2_id_256,10,qsvc_zz_r1,integrity_confusion_profile_l1_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate2_id_256,10,qsvc_zz_r1,integrity_confusion_profile_jsd_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate2_id_256,10,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate2_id_256,10,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate2_id_256,10,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0320735656133154,0.0259916030673818,0.0333148421850792,fire if value > threshold
gate2_id_256,10,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0663457695066032,0.0,0.0896804881421136,fire if value > threshold
gate2_id_256,10,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.3,0.1,0.6,fire if value > threshold
gate2_id_256,10,svc_rbf,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0416099332389572,0.029575811687377752,0.0511963436122999,fire if value > threshold
gate2_id_256,10,svc_rbf,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.09375,0.0234375,0.11328125,fire if value > threshold
gate2_id_256,10,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.0055016840394679,0.0003290119927284,0.0078762970669125,fire if value > threshold
gate2_id_256,10,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.046875,0.01171875,0.06640625,fire if value > threshold
gate2_id_256,10,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0011014601470781,6.867555470620136e-05,0.0022163281438306,fire if value > threshold
gate2_id_256,10,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.203125,0.0703125,0.2421875,fire if value > threshold
gate2_id_256,10,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0094358306542922,0.003330325616338,0.0131903537817795,fire if value > threshold
gate2_id_256,10,svc_rbf,integrity_confusion_profile_l1_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate2_id_256,10,svc_rbf,integrity_confusion_profile_jsd_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate2_id_256,10,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate2_id_256,10,svc_rbf,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate2_id_256,12,qsvc_zz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0332254576933257,0.02621924794014075,0.0345400289200761,fire if value > threshold
gate2_id_256,12,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0820056694007721,0.0,0.09959722988639,fire if value > threshold
gate2_id_256,12,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.3333333333333333,0.0833333333333333,0.5,fire if value > threshold
gate2_id_256,12,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0491337599737155,0.04130892260390915,0.0551019339886826,fire if value > threshold
gate2_id_256,12,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.078125,0.03125,0.09375,fire if value > threshold
gate2_id_256,12,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0031870635200895,0.0005077460056951,0.0046588916542489,fire if value > threshold
gate2_id_256,12,qsvc_zz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.046875,0.01171875,0.06640625,fire if value > threshold
gate2_id_256,12,qsvc_zz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0011014601470781,6.867555470620136e-05,0.0022163281438306,fire if value > threshold
gate2_id_256,12,qsvc_zz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.1796875,0.078125,0.2109375,fire if value > threshold
gate2_id_256,12,qsvc_zz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0067112591219447,0.0014559182327621499,0.0094766676148339,fire if value > threshold
gate2_id_256,12,qsvc_zz_r1,integrity_confusion_profile_l1_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate2_id_256,12,qsvc_zz_r1,integrity_confusion_profile_jsd_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate2_id_256,12,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate2_id_256,12,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate2_id_256,12,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0332254576933257,0.02621924794014075,0.0345400289200761,fire if value > threshold
gate2_id_256,12,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0430928656712423,0.0,0.0562738017810601,fire if value > threshold
gate2_id_256,12,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.3333333333333333,0.0833333333333333,0.5,fire if value > threshold
gate2_id_256,12,svc_rbf,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0587191092522017,0.0436162582380202,0.0630196075166985,fire if value > threshold
gate2_id_256,12,svc_rbf,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.08984375,0.0234375,0.1015625,fire if value > threshold
gate2_id_256,12,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.0046612435847818,0.0003254448050272,0.0059030321913444,fire if value > threshold
gate2_id_256,12,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.046875,0.01171875,0.06640625,fire if value > threshold
gate2_id_256,12,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0011014601470781,6.867555470620136e-05,0.0022163281438306,fire if value > threshold
gate2_id_256,12,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.1796875,0.0859375,0.2109375,fire if value > threshold
gate2_id_256,12,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0074255582078892,0.00316669847075775,0.0087305530788278,fire if value > threshold
gate2_id_256,12,svc_rbf,integrity_confusion_profile_l1_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate2_id_256,12,svc_rbf,integrity_confusion_profile_jsd_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate2_id_256,12,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate2_id_256,12,svc_rbf,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,8,qsvc_zz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0549596941900329,0.0426978000962306,0.0629301004104709,fire if value > threshold
gate3a_ood_tue_wed,8,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0845019727006916,0.0,0.1546834490949412,fire if value > threshold
gate3a_ood_tue_wed,8,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.125,0.0,0.375,fire if value > threshold
gate3a_ood_tue_wed,8,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0891881466957041,0.059999193323342456,0.1119805886920171,fire if value > threshold
gate3a_ood_tue_wed,8,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.0390625,0.0078125,0.0546875,fire if value > threshold
gate3a_ood_tue_wed,8,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0081922988933004,0.00075220526229195,0.0098011724703511,fire if value > threshold
gate3a_ood_tue_wed,8,qsvc_zz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold
gate3a_ood_tue_wed,8,qsvc_zz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold
gate3a_ood_tue_wed,8,qsvc_zz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.2187499999999888,0.0781249999999994,0.281249999999991,fire if value > threshold
gate3a_ood_tue_wed,8,qsvc_zz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0122363886320894,0.0028092341640877,0.0209148620383508,fire if value > threshold
gate3a_ood_tue_wed,8,qsvc_zz_r1,integrity_confusion_profile_l1_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,8,qsvc_zz_r1,integrity_confusion_profile_jsd_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,8,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,8,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,8,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0549596941900329,0.0426978000962306,0.0629301004104709,fire if value > threshold
gate3a_ood_tue_wed,8,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0879434789380599,0.0,0.1568354437166419,fire if value > threshold
gate3a_ood_tue_wed,8,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.125,0.0,0.375,fire if value > threshold
gate3a_ood_tue_wed,8,svc_rbf,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0676463512032067,0.0477361260854233,0.0764218909647939,fire if value > threshold
gate3a_ood_tue_wed,8,svc_rbf,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.0390625,0.015625,0.0625,fire if value > threshold
gate3a_ood_tue_wed,8,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.0109544378283923,0.0011885435579841,0.0165269140381457,fire if value > threshold
gate3a_ood_tue_wed,8,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold
gate3a_ood_tue_wed,8,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold
gate3a_ood_tue_wed,8,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.2187499999999921,0.07812499999999936,0.2656249999999824,fire if value > threshold
gate3a_ood_tue_wed,8,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0161019732243421,0.0038935363360195,0.0297278355217397,fire if value > threshold
gate3a_ood_tue_wed,8,svc_rbf,integrity_confusion_profile_l1_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,8,svc_rbf,integrity_confusion_profile_jsd_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,8,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,8,svc_rbf,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0575416527397827,0.0453959629070992,0.0683605502489283,fire if value > threshold
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0872720259994517,0.0,0.153213343489505,fire if value > threshold
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.2,0.0,0.3,fire if value > threshold
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.1002505323962124,0.06419133585316755,0.1263079212092032,fire if value > threshold
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.0625,0.015625,0.1171875,fire if value > threshold
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0070318522937056,0.0012527554089398,0.0148857277757162,fire if value > threshold
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.21875,0.09374999999999965,0.28125,fire if value > threshold
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0122457711714704,0.0035415650585132004,0.0181606283883713,fire if value > threshold
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_confusion_profile_l1_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_confusion_profile_jsd_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,10,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,10,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0575416527397827,0.0453959629070992,0.0683605502489283,fire if value > threshold
gate3a_ood_tue_wed,10,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0870415591188627,0.0,0.1550687498165081,fire if value > threshold
gate3a_ood_tue_wed,10,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.2,0.0,0.3,fire if value > threshold
gate3a_ood_tue_wed,10,svc_rbf,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0659384461768034,0.0454561632662151,0.0892416481325863,fire if value > threshold
gate3a_ood_tue_wed,10,svc_rbf,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.0390625,0.015625,0.0546875,fire if value > threshold
gate3a_ood_tue_wed,10,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.0101703276633815,0.0018761786348243,0.019337643747433,fire if value > threshold
gate3a_ood_tue_wed,10,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold
gate3a_ood_tue_wed,10,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold
gate3a_ood_tue_wed,10,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.2187499999999925,0.0781249999999997,0.2499999999999825,fire if value > threshold
gate3a_ood_tue_wed,10,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0171139834013355,0.0042254837047257,0.026486257637088,fire if value > threshold
gate3a_ood_tue_wed,10,svc_rbf,integrity_confusion_profile_l1_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,10,svc_rbf,integrity_confusion_profile_jsd_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,10,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,10,svc_rbf,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.058285679483015,0.04698057614648355,0.0685849239062475,fire if value > threshold
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.090775014071253,0.0,0.1494550726373547,fire if value > threshold
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.1666666666666666,0.0,0.25,fire if value > threshold
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0926884158000356,0.06551187163732505,0.1104205305830724,fire if value > threshold
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.09375,0.0234375,0.1328125,fire if value > threshold
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0078149435872446,0.00130846376429815,0.0221649690889128,fire if value > threshold
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.2343749999999926,0.10937499999999895,0.328125,fire if value > threshold
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0107896142410631,0.0034715799271408,0.0229849005653841,fire if value > threshold
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_confusion_profile_l1_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_confusion_profile_jsd_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,12,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,12,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.058285679483015,0.04698057614648355,0.0685849239062475,fire if value > threshold
gate3a_ood_tue_wed,12,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0907856970133748,0.0,0.1509191941819111,fire if value > threshold
gate3a_ood_tue_wed,12,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.1666666666666666,0.0,0.25,fire if value > threshold
gate3a_ood_tue_wed,12,svc_rbf,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0783780255225617,0.04949262079927435,0.0989754106471495,fire if value > threshold
gate3a_ood_tue_wed,12,svc_rbf,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.0390625,0.0078125,0.0546875,fire if value > threshold
gate3a_ood_tue_wed,12,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.0109544378283923,0.0027152654958747,0.019337643747433,fire if value > threshold
gate3a_ood_tue_wed,12,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold
gate3a_ood_tue_wed,12,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold
